"ShipmentID";"SPID";"PID";"GID";"Shipdate";"Amount";"Boxes";"Order_Status"
"S00013976";"SP04";"P16";"G2";"2024-04-25";5677;271;"Delivered"
"S00013993";"SP04";"P16";"G4";"2025-02-07";2619;105;"Shipped"
"S00013999";"SP04";"P16";"G6";"2024-07-10";1658;79;"Delivered"
"S00014002";"SP04";"P21";"G1";"2023-12-05";12980;764;"Delivered"
"S00014003";"SP04";"P21";"G1";"2023-07-07";259;16;"Delivered"
"S00014006";"SP04";"P21";"G3";"2023-06-26";5369;336;"Delivered"
"S00014010";"SP04";"P21";"G5";"2023-11-01";1087;58;"Delivered"
"S00014012";"SP04";"P21";"G5";"2023-02-07";5929;283;"Delivered"
"S00014022";"SP04";"P21";"G4";"2024-03-29";11070;528;"Delivered"
"S00014027";"SP04";"P21";"G6";"2023-05-15";711;36;"Delivered"
"S00014033";"SP04";"P21";"G2";"2024-06-07";3596;200;"Delivered"
"S00014040";"SP04";"P21";"G5";"2024-03-07";2138;134;"Delivered"
"S00014047";"SP04";"P21";"G2";"2024-01-26";234;11;"Delivered"
"S00014090";"SP04";"P05";"G3";"2023-02-03";6545;328;"Delivered"
"S00014096";"SP04";"P05";"G5";"2023-03-21";8015;365;"Delivered"
"S00014112";"SP04";"P05";"G1";"2023-11-17";10145;406;"Delivered"
"S00014114";"SP04";"P05";"G1";"2024-07-09";8849;341;"Delivered"
"S00014116";"SP04";"P05";"G2";"2024-10-31";6856;264;"Delivered"
"S00014120";"SP04";"P05";"G4";"2023-07-18";2192;92;"Delivered"
"S00014124";"SP04";"P05";"G5";"2023-02-14";6190;326;"Delivered"
"S00014127";"SP04";"P12";"G1";"2023-05-19";10962;522;"Delivered"
"S00014132";"SP04";"P12";"G3";"2023-11-15";3951;172;"Delivered"
"S00014134";"SP04";"P12";"G4";"2023-08-16";5040;202;"Delivered"
"S00014151";"SP04";"P12";"G5";"2024-10-28";9911;397;"Delivered"
"S00014157";"SP04";"P12";"G1";"2023-03-06";11329;454;"Delivered"
"S00014169";"SP04";"P03";"G1";"2023-12-05";1382;70;"Delivered"
"S00014174";"SP04";"P03";"G3";"2025-01-29";4082;195;"Shipped"
"S00014183";"SP04";"P03";"G1";"2024-03-07";4086;216;"Delivered"
"S00014184";"SP04";"P03";"G1";"2024-01-02";3348;177;"Delivered"
"S00014187";"SP04";"P03";"G2";"2024-05-22";4975;262;"Delivered"
"S00014188";"SP04";"P03";"G3";"2024-08-28";7090;418;"Delivered"
"S00014191";"SP04";"P03";"G4";"2024-05-07";1190;52;"Delivered"
"S00014193";"SP04";"P03";"G5";"2023-12-19";2529;110;"Delivered"
"S00014201";"SP04";"P03";"G2";"2024-05-20";4817;241;"Delivered"
"S00014215";"SP04";"P03";"G2";"2025-02-05";9990;476;"Shipped"
"S00014231";"SP04";"P03";"G4";"2023-04-27";12375;516;"Delivered"
"S00014237";"SP04";"P03";"G6";"2024-11-14";12285;535;"Delivered"
"S00014245";"SP04";"P03";"G4";"2023-04-18";4682;276;"Delivered"
"S00014249";"SP04";"P03";"G5";"2023-05-30";6566;329;"Delivered"
"S00014265";"SP04";"P22";"G6";"2023-10-20";4028;168;"Delivered"
"S00014269";"SP04";"P22";"G1";"2024-06-07";3296;107;"Delivered"
"S00014271";"SP04";"P22";"G2";"2024-05-20";1568;63;"Delivered"
"S00014274";"SP04";"P22";"G4";"2023-08-07";7241;269;"Delivered"
"S00014276";"SP04";"P22";"G5";"2023-10-27";563;19;"Delivered"
"S00014288";"SP04";"P22";"G4";"2025-01-02";2981;103;"Shipped"
"S00014292";"SP04";"P22";"G5";"2023-09-07";1625;63;"Delivered"
"S00014303";"SP04";"P22";"G4";"2025-01-20";3141;117;"Shipped"
"S00014305";"SP04";"P22";"G5";"2023-01-05";10647;344;"Delivered"
"S00014307";"SP04";"P22";"G6";"2023-09-20";8258;318;"Delivered"
"S00014312";"SP04";"P22";"G2";"2024-10-17";7124;246;"Delivered"
"S00014313";"SP04";"P22";"G2";"2023-01-04";2970;99;"Delivered"
"S00014316";"SP04";"P22";"G4";"2024-12-25";7688;257;"Delivered"
"S00014319";"SP04";"P22";"G5";"2023-01-16";4223;176;"Delivered"
"S00014320";"SP04";"P22";"G5";"2024-11-04";7691;308;"Delivered"
"S00014323";"SP04";"P07";"G1";"2023-08-18";884;74;"Delivered"
"S00014332";"SP04";"P07";"G5";"2023-05-15";8429;469;"Delivered"
"S00014347";"SP04";"P07";"G5";"2023-04-14";506;34;"Delivered"
"S00014365";"SP04";"P17";"G1";"2023-05-05";3868;162;"Delivered"
"S00014366";"SP04";"P17";"G1";"2023-06-22";11066;396;"Delivered"
"S00014367";"SP04";"P17";"G1";"2023-08-09";11228;511;"Delivered"
"S00014384";"SP04";"P17";"G3";"2023-09-07";3031;122;"Delivered"
"S00014397";"SP04";"P17";"G2";"2023-07-17";28913;1071;"Delivered"
"S00014400";"SP04";"P17";"G4";"2024-12-11";6208;270;"Delivered"
"S00014425";"SP04";"P17";"G2";"2024-01-22";6253;251;"Delivered"
"S00014431";"SP04";"P17";"G5";"2025-01-22";171;8;"Shipped"
"S00014442";"SP04";"P08";"G4";"2025-01-31";4829;302;"Shipped"
"S00014449";"SP04";"P08";"G1";"2023-09-18";5769;413;"Delivered"
"S00014452";"SP04";"P08";"G2";"2023-12-01";486;49;"Delivered"
"S00014458";"SP04";"P08";"G5";"2024-01-04";13388;1488;"Delivered"
"S00014462";"SP04";"P08";"G1";"2025-03-18";3688;369;"Placed"
"S00014470";"SP04";"P08";"G4";"2023-07-04";3035;338;"Delivered"
"S00014472";"SP04";"P08";"G5";"2023-06-22";10604;758;"Delivered"
"S00014483";"SP04";"P08";"G4";"2025-01-31";4014;402;"Shipped"
"S00014499";"SP04";"P08";"G4";"2023-01-03";4754;317;"Delivered"
"S00014507";"SP04";"P08";"G1";"2024-02-22";2097;132;"Delivered"
"S00014509";"SP04";"P08";"G2";"2024-11-06";4277;357;"Delivered"
"S00014515";"SP04";"P08";"G5";"2024-10-16";344;22;"Delivered"
"S00014544";"SP04";"P13";"G5";"2025-01-29";7196;900;"Shipped"
"S00014545";"SP04";"P13";"G6";"2023-04-26";11093;1110;"Delivered"
"S00014548";"SP04";"P13";"G1";"2024-11-18";2086;190;"Delivered"
"S00014555";"SP04";"P13";"G4";"2023-11-01";1726;173;"Delivered"
"S00014556";"SP04";"P13";"G5";"2024-02-07";2534;282;"Delivered"
"S00014559";"SP04";"P13";"G6";"2023-04-28";9173;1020;"Delivered"
"S00014565";"SP04";"P13";"G2";"2024-02-13";3533;393;"Delivered"
"S00014578";"SP04";"P02";"G2";"2024-06-28";11117;1011;"Delivered"
"S00014585";"SP04";"P02";"G5";"2024-08-30";10276;1142;"Delivered"
"S00014587";"SP04";"P02";"G6";"2023-02-17";4145;319;"Delivered"
"S00014591";"SP04";"P02";"G1";"2024-01-19";9749;887;"Delivered"
"S00014604";"SP04";"P20";"G1";"2023-09-13";1100;123;"Delivered"
"S00014614";"SP04";"P20";"G5";"2024-10-01";6827;1138;"Delivered"
"S00014621";"SP04";"P20";"G2";"2023-12-18";7029;1172;"Delivered"
"S00014630";"SP04";"P20";"G1";"2023-10-26";10899;1090;"Delivered"
"S00014639";"SP04";"P20";"G4";"2023-08-11";2498;193;"Delivered"
"S00014643";"SP04";"P20";"G6";"2024-07-23";981;99;"Delivered"
"S00014645";"SP04";"P20";"G1";"2024-06-19";2718;302;"Delivered"
"S00014646";"SP04";"P20";"G1";"2023-12-04";5666;436;"Delivered"
"S00014650";"SP04";"P20";"G3";"2023-01-04";3764;628;"Delivered"
"S00014653";"SP04";"P20";"G4";"2023-01-19";11232;936;"Delivered"
"S00014666";"SP04";"P20";"G4";"2023-08-07";3033;506;"Delivered"
"S00014669";"SP04";"P20";"G5";"2024-11-08";578;65;"Delivered"
"S00014677";"SP04";"P20";"G2";"2024-09-09";1314;120;"Delivered"
"S00014678";"SP04";"P20";"G3";"2023-12-15";11453;1042;"Delivered"
"S00014687";"SP04";"P09";"G1";"2023-12-18";2070;109;"Delivered"
"S00014688";"SP04";"P09";"G1";"2023-12-15";3753;251;"Delivered"
"S00014698";"SP04";"P09";"G5";"2023-01-19";2509;126;"Delivered"
"S00014715";"SP04";"P09";"G1";"2024-10-22";3035;169;"Delivered"
"S00014720";"SP04";"P09";"G3";"2024-02-28";504;36;"Cancelled"
"S00014722";"SP04";"P09";"G4";"2023-10-03";2846;143;"Cancelled"
"S00014732";"SP04";"P09";"G2";"2024-03-26";6302;451;"Delivered"
"S00014744";"SP04";"P18";"G1";"2025-03-20";3834;154;"Placed"
"S00014750";"SP04";"P18";"G4";"2024-12-26";6370;319;"Delivered"
"S00014753";"SP04";"P18";"G5";"2024-12-05";3227;141;"Delivered"
"S00014767";"SP04";"P18";"G5";"2024-02-15";956;42;"Cancelled"
"S00014771";"SP04";"P18";"G1";"2025-02-26";6293;350;"Shipped"
"S00014777";"SP04";"P18";"G4";"2023-05-25";8123;407;"Delivered"
"S00014778";"SP04";"P18";"G4";"2024-11-08";3436;144;"Delivered"
"S00014780";"SP04";"P18";"G5";"2024-03-06";7835;341;"Delivered"
"S00014783";"SP04";"P18";"G6";"2024-07-23";7101;285;"Delivered"
"S00014786";"SP05";"P14";"G1";"2024-10-08";1825;66;"Delivered"
"S00014790";"SP05";"P14";"G3";"2024-08-26";19463;749;"Delivered"
"S00014791";"SP05";"P14";"G4";"2023-07-06";2459;107;"Delivered"
"S00014796";"SP05";"P14";"G5";"2024-01-16";8181;315;"Delivered"
"S00014812";"SP05";"P14";"G1";"2023-11-27";4455;203;"Delivered"
"S00014821";"SP05";"P14";"G4";"2023-02-23";387;14;"Delivered"
"S00014828";"SP05";"P14";"G1";"2024-05-02";4925;215;"Delivered"
"S00014830";"SP05";"P14";"G2";"2023-06-12";9979;370;"Delivered"
"S00014838";"SP05";"P14";"G5";"2024-11-12";11876;440;"Delivered"
"S00014852";"SP05";"P01";"G5";"2023-09-01";4122;217;"Delivered"
"S00014853";"SP05";"P01";"G6";"2024-11-14";7682;334;"Delivered"
"S00014856";"SP05";"P01";"G1";"2023-11-01";1384;73;"Cancelled"
"S00014867";"SP05";"P01";"G6";"2023-01-26";3715;186;"Delivered"
"S00014869";"SP05";"P01";"G1";"2024-11-06";1305;66;"Delivered"
"S00014877";"SP05";"P01";"G4";"2024-12-24";1742;92;"Delivered"
"S00014878";"SP05";"P01";"G5";"2024-12-25";4298;227;"Delivered"
"S00014918";"SP05";"P06";"G4";"2025-01-03";9396;723;"Shipped"
"S00014926";"SP05";"P06";"G1";"2024-05-13";3035;338;"Cancelled"
"S00014939";"SP05";"P06";"G1";"2023-10-19";7436;1063;"Delivered"
"S00014944";"SP05";"P06";"G3";"2025-01-10";3305;301;"Shipped"
"S00014952";"SP05";"P19";"G1";"2023-08-08";9097;455;"Delivered"
"S00014954";"SP05";"P19";"G1";"2025-01-17";437;19;"Shipped"
"S00014965";"SP05";"P19";"G6";"2024-11-14";3074;162;"Delivered"
"S00014967";"SP05";"P19";"G1";"2025-03-05";781;31;"Placed"
"S00014971";"SP05";"P19";"G2";"2024-01-31";5684;271;"Delivered"
"S00014973";"SP05";"P19";"G4";"2024-11-26";545;24;"Delivered"
"S00014977";"SP05";"P19";"G5";"2024-02-15";3087;163;"Delivered"
"S00014978";"SP05";"P19";"G5";"2024-10-25";3661;141;"Delivered"
"S00014981";"SP05";"P19";"G1";"2024-04-03";6761;261;"Delivered"
"S00014984";"SP05";"P19";"G2";"2023-12-05";2707;124;"Delivered"
"S00014989";"SP05";"P19";"G4";"2024-10-28";5517;263;"Delivered"
"S00014999";"SP05";"P19";"G2";"2024-11-20";554;22;"Delivered"
"S00015004";"SP05";"P19";"G5";"2024-02-21";16162;809;"Delivered"
"S00015008";"SP05";"P19";"G1";"2025-02-13";173;7;"Shipped"
"S00015019";"SP05";"P19";"G5";"2023-12-21";7175;378;"Delivered"
"S00015021";"SP05";"P19";"G6";"2023-10-13";1982;95;"Delivered"
"S00015025";"SP05";"P15";"G1";"2025-02-12";572;64;"Shipped"
"S00015030";"SP05";"P15";"G4";"2023-01-17";9322;933;"Delivered"
"S00015042";"SP05";"P15";"G3";"2025-01-31";2174;242;"Shipped"
"S00015051";"SP05";"P15";"G1";"2024-12-03";1541;129;"Delivered"
"S00015059";"SP05";"P15";"G4";"2023-07-25";5256;478;"Delivered"
"S00015062";"SP05";"P15";"G5";"2023-10-02";1798;139;"Delivered"
"S00015070";"SP05";"P15";"G3";"2024-04-12";628;53;"Delivered"
"S00015082";"SP05";"P15";"G2";"2024-12-31";9414;785;"Delivered"
"S00015085";"SP05";"P15";"G4";"2025-03-31";7220;657;"Placed"
"S00015091";"SP05";"P15";"G6";"2024-11-18";7416;495;"Delivered"
"S00015107";"SP05";"P11";"G1";"2025-02-11";4111;412;"Shipped"
"S00015109";"SP05";"P11";"G1";"2024-02-26";1265;115;"Delivered"
"S00015110";"SP05";"P11";"G2";"2023-12-04";3542;296;"Delivered"
"S00015111";"SP05";"P11";"G2";"2023-11-13";6118;765;"Delivered"
"S00015117";"SP05";"P11";"G5";"2023-02-21";4957;496;"Delivered"
"S00015125";"SP05";"P11";"G2";"2025-01-22";4502;376;"Shipped"
"S00015130";"SP05";"P11";"G5";"2024-09-10";763;77;"Delivered"
"S00015132";"SP05";"P11";"G5";"2023-04-06";2511;229;"Delivered"
"S00015135";"SP05";"P11";"G1";"2023-07-18";567;44;"Delivered"
"S00015145";"SP05";"P11";"G5";"2023-05-17";3737;534;"Delivered"
"S00015152";"SP05";"P10";"G2";"2023-08-17";5569;310;"Delivered"
"S00015155";"SP05";"P10";"G4";"2024-05-01";8237;550;"Delivered"
"S00015167";"SP05";"P10";"G2";"2024-11-25";5472;322;"Cancelled"
"S00015171";"SP05";"P10";"G4";"2023-09-08";4975;262;"Delivered"
"S00015191";"SP05";"P04";"G1";"2023-12-05";5337;198;"Delivered"
"S00015195";"SP05";"P04";"G2";"2023-12-29";21454;859;"Delivered"
"S00015205";"SP05";"P04";"G1";"2024-05-02";506;18;"Delivered"
"S00015207";"SP05";"P04";"G1";"2024-01-12";9155;382;"Delivered"
"S00015209";"SP05";"P04";"G2";"2025-03-13";3184;128;"Placed"
"S00015214";"SP05";"P04";"G5";"2024-10-08";311;12;"Delivered"
"S00015217";"SP05";"P04";"G6";"2024-07-23";4941;191;"Delivered"
"S00015220";"SP05";"P04";"G1";"2024-10-25";9320;389;"Delivered"
"S00015243";"SP05";"P04";"G5";"2024-01-02";963;39;"Delivered"
"S00015251";"SP05";"P16";"G2";"2023-05-30";11837;515;"Delivered"
"S00015258";"SP05";"P16";"G5";"2025-01-14";9311;359;"Shipped"
"S00015264";"SP05";"P16";"G2";"2024-02-16";3602;139;"Delivered"
"S00015277";"SP05";"P16";"G1";"2024-01-02";124;6;"Cancelled"
"S00015282";"SP05";"P16";"G4";"2024-01-23";6674;318;"Cancelled"
"S00015285";"SP05";"P16";"G5";"2023-05-01";3708;177;"Delivered"
"S00015286";"SP05";"P16";"G5";"2024-06-18";7567;303;"Delivered"
"S00015291";"SP05";"P16";"G1";"2023-12-01";9200;419;"Delivered"
"S00015299";"SP05";"P16";"G5";"2024-06-11";8793;326;"Delivered"
"S00015327";"SP05";"P16";"G5";"2024-12-30";13102;525;"Delivered"
"S00015328";"SP05";"P16";"G5";"2024-06-11";3044;122;"Delivered"
"S00015330";"SP05";"P16";"G1";"2024-10-09";7934;306;"Delivered"
"S00015342";"SP05";"P16";"G5";"2025-03-26";2538;121;"Placed"
"S00015344";"SP05";"P21";"G1";"2024-09-19";4568;218;"Delivered"
"S00015345";"SP05";"P21";"G1";"2023-07-06";4975;227;"Delivered"
"S00015347";"SP05";"P21";"G1";"2023-11-28";4239;202;"Delivered"
"S00015350";"SP05";"P21";"G3";"2023-02-15";2698;129;"Delivered"
"S00015354";"SP05";"P21";"G5";"2023-07-06";1505;84;"Delivered"
"S00015355";"SP05";"P21";"G5";"2023-09-21";1845;98;"Delivered"
"S00015359";"SP05";"P21";"G1";"2024-08-22";7774;458;"Delivered"
"S00015383";"SP05";"P21";"G5";"2023-09-25";1519;67;"Delivered"
"S00015386";"SP05";"P21";"G1";"2025-03-05";9014;451;"Placed"
"S00015406";"SP05";"P21";"G3";"2024-02-13";7931;378;"Delivered"
"S00015407";"SP05";"P21";"G4";"2023-02-07";8233;375;"Delivered"
"S00015411";"SP05";"P21";"G5";"2023-03-16";8933;497;"Delivered"
"S00015413";"SP05";"P21";"G6";"2024-09-12";14119;744;"Delivered"
"S00015434";"SP05";"P05";"G3";"2023-12-20";5423;247;"Delivered"
"S00015435";"SP05";"P05";"G4";"2023-05-25";4759;207;"Delivered"
"S00015440";"SP05";"P05";"G5";"2024-11-01";5724;221;"Delivered"
"S00015455";"SP05";"P05";"G6";"2024-12-27";6827;274;"Delivered"
"S00015460";"SP05";"P05";"G2";"2024-12-23";6269;314;"Delivered"
"S00015491";"SP05";"P12";"G4";"2025-01-29";3366;141;"Shipped"
"S00015504";"SP05";"P12";"G3";"2023-03-23";12553;503;"Delivered"
"S00015506";"SP05";"P12";"G4";"2023-07-07";8003;321;"Delivered"
"S00015514";"SP05";"P03";"G1";"2023-01-11";5130;245;"Delivered"
"S00015517";"SP05";"P03";"G2";"2023-09-01";6422;378;"Delivered"
"S00015521";"SP05";"P03";"G4";"2024-11-07";2243;132;"Delivered"
"S00015523";"SP05";"P03";"G5";"2023-12-29";3629;158;"Delivered"
"S00015524";"SP05";"P03";"G5";"2023-02-17";11018;480;"Delivered"
"S00015532";"SP05";"P03";"G3";"2024-07-26";5218;261;"Delivered"
"S00015541";"SP05";"P03";"G1";"2025-01-14";8512;406;"Shipped"
"S00015551";"SP05";"P03";"G5";"2024-01-04";2480;131;"Delivered"
"S00015564";"SP05";"P03";"G5";"2024-05-06";6530;363;"Delivered"
"S00015596";"SP05";"P22";"G1";"2023-04-26";3330;129;"Delivered"
"S00015599";"SP05";"P22";"G1";"2024-01-04";1665;58;"Delivered"
"S00015604";"SP05";"P22";"G4";"2025-01-22";1089;44;"Shipped"
"S00015613";"SP05";"P22";"G1";"2024-07-15";8775;284;"Delivered"
"S00015615";"SP05";"P22";"G2";"2024-04-04";3704;138;"Delivered"
"S00015636";"SP05";"P22";"G5";"2023-05-11";3083;100;"Delivered"
"S00015637";"SP05";"P22";"G6";"2024-10-09";1352;57;"Delivered"
"S00015649";"SP05";"P22";"G5";"2023-12-13";8888;287;"Delivered"
"S00015662";"SP05";"P22";"G5";"2023-05-15";5027;168;"Delivered"
"S00015666";"SP05";"P07";"G1";"2023-09-20";6093;508;"Delivered"
"S00015672";"SP05";"P07";"G3";"2024-12-18";1424;119;"Delivered"
"S00015673";"SP05";"P07";"G4";"2024-01-24";4208;222;"Delivered"
"S00015675";"SP05";"P07";"G4";"2024-10-14";4113;294;"Delivered"
"S00015687";"SP05";"P07";"G4";"2025-01-17";1294;81;"Shipped"
"S00015690";"SP05";"P07";"G5";"2024-12-04";7486;624;"Delivered"
"S00015691";"SP05";"P07";"G5";"2023-08-30";12051;1005;"Delivered"
"S00015694";"SP05";"P07";"G1";"2023-10-05";5004;278;"Delivered"
"S00015695";"SP05";"P07";"G1";"2024-02-06";6649;444;"Delivered"
"S00015703";"SP05";"P07";"G4";"2024-12-13";3339;257;"Delivered"
"S00015713";"SP05";"P17";"G2";"2024-11-12";15473;553;"Delivered"
"S00015728";"SP05";"P17";"G3";"2025-02-20";1967;68;"Shipped"
"S00015729";"SP05";"P17";"G4";"2024-07-22";5450;228;"Delivered"
"S00015738";"SP05";"P17";"G1";"2023-12-19";2219;93;"Delivered"
"S00015753";"SP05";"P17";"G1";"2023-08-09";14276;595;"Delivered"
"S00015763";"SP05";"P17";"G6";"2023-10-03";3445;133;"Delivered"
"S00015766";"SP05";"P17";"G1";"2023-10-26";4358;190;"Delivered"
"S00015772";"SP05";"P17";"G4";"2024-07-22";6545;262;"Delivered"
"S00015778";"SP05";"P08";"G1";"2023-12-01";2624;263;"Cancelled"
"S00015780";"SP05";"P08";"G1";"2023-05-15";25301;1808;"Delivered"
"S00015782";"SP05";"P08";"G2";"2023-02-10";3134;314;"Delivered"
"S00015790";"SP05";"P08";"G5";"2023-02-24";1222;112;"Delivered"
"S00015791";"SP05";"P08";"G6";"2023-04-13";8570;536;"Delivered"
"S00015795";"SP05";"P08";"G1";"2024-08-21";2176;218;"Delivered"
"S00015816";"SP05";"P08";"G5";"2023-05-09";15509;1034;"Delivered"
"S00015826";"SP05";"P08";"G3";"2023-12-25";4453;372;"Delivered"
"S00015827";"SP05";"P08";"G4";"2024-11-04";513;43;"Delivered"
"S00015836";"SP05";"P08";"G1";"2023-10-17";11320;1132;"Delivered"
"S00015838";"SP05";"P08";"G2";"2023-11-03";3112;208;"Delivered"
"S00015847";"SP05";"P08";"G6";"2024-11-19";3362;306;"Delivered"
"S00015853";"SP05";"P08";"G2";"2023-07-18";3600;328;"Delivered"
"S00015867";"SP05";"P13";"G2";"2024-03-08";11606;1056;"Delivered"
"S00015870";"SP05";"P13";"G4";"2024-07-19";5477;783;"Delivered"
"S00015875";"SP05";"P13";"G6";"2023-06-28";2633;240;"Delivered"
"S00015878";"SP05";"P13";"G1";"2023-11-07";9641;965;"Delivered"
"S00015881";"SP05";"P13";"G2";"2025-01-14";1456;292;"Shipped"
"S00015887";"SP05";"P13";"G5";"2023-08-10";2410;482;"Delivered"
"S00015889";"SP05";"P13";"G6";"2024-11-15";3170;353;"Delivered"
"S00015891";"SP05";"P13";"G1";"2024-07-02";45;5;"Delivered"
"S00015895";"SP05";"P13";"G2";"2023-05-16";5139;857;"Delivered"
"S00015897";"SP05";"P13";"G4";"2023-09-27";279;31;"Delivered"
"S00015900";"SP05";"P13";"G5";"2024-07-10";7227;657;"Delivered"
"S00015902";"SP05";"P13";"G5";"2024-12-18";14258;1783;"Delivered"
"S00015905";"SP05";"P13";"G1";"2024-10-08";425;86;"Delivered"
"S00015906";"SP05";"P13";"G1";"2024-11-20";7740;645;"Delivered"
"S00015920";"SP05";"P02";"G1";"2024-12-11";9376;1172;"Cancelled"
"S00015922";"SP05";"P02";"G2";"2024-10-18";2869;192;"Delivered"
"S00015936";"SP05";"P02";"G2";"2024-01-16";4327;310;"Delivered"
"S00015958";"SP05";"P20";"G5";"2024-09-27";3420;489;"Delivered"
"S00015960";"SP05";"P20";"G1";"2025-02-10";1055;82;"Shipped"
"S00015971";"SP05";"P20";"G5";"2024-08-12";2819;314;"Delivered"
"S00015974";"SP05";"P20";"G1";"2025-03-06";5319;410;"Placed"
"S00015978";"SP05";"P20";"G2";"2025-01-13";14882;1145;"Shipped"
"S00015982";"SP05";"P20";"G4";"2025-01-31";88;8;"Shipped"
"S00015984";"SP05";"P20";"G5";"2023-11-21";10271;1468;"Delivered"
"S00015990";"SP05";"P20";"G1";"2023-05-05";1269;127;"Delivered"
"S00016012";"SP05";"P20";"G5";"2024-02-27";11698;900;"Delivered"
"S00016033";"SP05";"P09";"G1";"2023-11-09";3674;217;"Delivered"
"S00016034";"SP05";"P09";"G2";"2023-03-16";5967;427;"Delivered"
"S00016035";"SP05";"P09";"G2";"2024-02-21";6764;451;"Delivered"
"S00016039";"SP05";"P09";"G4";"2024-07-16";16;1;"Delivered"
"S00016041";"SP05";"P09";"G5";"2023-12-26";1467;87;"Delivered"
"S00016046";"SP05";"P09";"G1";"2023-12-22";5537;370;"Delivered"
"S00016049";"SP05";"P09";"G2";"2023-11-15";4293;215;"Delivered"
"S00016077";"SP05";"P09";"G2";"2023-07-18";1571;121;"Delivered"
"S00016078";"SP05";"P09";"G3";"2024-12-23";3114;240;"Delivered"
"S00016106";"SP05";"P18";"G3";"2023-01-18";8996;360;"Delivered"
"S00016109";"SP05";"P18";"G4";"2023-01-17";5171;273;"Delivered"
"S00016111";"SP05";"P18";"G5";"2024-09-23";8710;379;"Delivered"
"S00016114";"SP05";"P18";"G1";"2023-06-16";3143;137;"Delivered"
"S00016115";"SP05";"P18";"G1";"2023-08-18";6487;260;"Delivered"
"S00016120";"SP05";"P18";"G3";"2023-08-15";4786;209;"Delivered"
"S00016125";"SP05";"P18";"G5";"2023-12-19";8197;432;"Delivered"
"S00016126";"SP05";"P18";"G5";"2024-09-10";8451;423;"Delivered"
"S00016129";"SP05";"P14";"G1";"2023-03-13";5933;229;"Cancelled"
"S00016132";"SP05";"P14";"G2";"2023-07-05";7740;298;"Delivered"
"S00016139";"SP05";"P14";"G5";"2023-10-17";828;36;"Cancelled"
"S00016143";"SP05";"P14";"G1";"2024-11-28";5805;253;"Delivered"
"S00016145";"SP05";"P14";"G1";"2025-02-12";3992;143;"Shipped"
"S00016147";"SP05";"P14";"G2";"2023-03-16";9446;378;"Delivered"
"S00016157";"SP05";"P14";"G1";"2024-05-21";3800;173;"Delivered"
"S00016159";"SP05";"P14";"G1";"2023-08-15";7317;319;"Delivered"
"S00016167";"SP05";"P14";"G5";"2023-06-30";2741;120;"Delivered"
"S00016175";"SP05";"P14";"G2";"2024-11-18";2140;80;"Delivered"
"S00016186";"SP05";"P01";"G1";"2025-02-06";4136;207;"Shipped"
"S00016197";"SP05";"P01";"G6";"2023-12-07";7927;378;"Delivered"
"S00016198";"SP05";"P01";"G1";"2024-12-10";6336;264;"Delivered"
"S00016203";"SP05";"P01";"G2";"2025-01-08";6705;305;"Shipped"
"S00016208";"SP05";"P01";"G5";"2023-01-24";9785;445;"Delivered"
"S00016211";"SP05";"P01";"G6";"2024-11-28";990;40;"Delivered"
"S00016213";"SP05";"P01";"G1";"2023-11-21";7727;387;"Cancelled"
"S00016217";"SP05";"P01";"G2";"2023-08-03";1521;73;"Delivered"
"S00016218";"SP05";"P01";"G3";"2024-01-26";3992;200;"Delivered"
"S00016228";"SP05";"P01";"G1";"2024-07-01";12130;639;"Delivered"
"S00016231";"SP05";"P01";"G2";"2024-10-10";2023;81;"Delivered"
"S00016237";"SP05";"P01";"G5";"2024-10-24";945;43;"Delivered"
"S00016238";"SP05";"P01";"G5";"2025-02-11";6611;255;"Shipped"
"S00016253";"SP05";"P06";"G6";"2023-12-26";6271;483;"Delivered"
"S00016264";"SP05";"P06";"G5";"2023-10-19";9731;974;"Delivered"
"S00016270";"SP05";"P06";"G1";"2024-02-22";9545;1061;"Delivered"
